Model,Month,Sales,Color,Region,Date
Maruti Suzuki Alto 800,01-02-2017,1071,Grey,Mumbai,01-02-2017
Maruti Suzuki Alto 800,01-03-2017,1273,Grey,Mumbai,01-03-2017
Maruti Suzuki Alto 800,01-04-2017,1320,Grey,Mumbai,01-04-2017
Maruti Suzuki Alto 800,01-05-2017,818,Grey,Mumbai,01-05-2017
Maruti Suzuki Alto 800,01-06-2017,1050,Grey,Mumbai,01-06-2017
Maruti Suzuki Alto 800,01-07-2017,672,Grey,Mumbai,01-07-2017
Maruti Suzuki Alto 800,01-08-2017,778,Grey,Mumbai,01-08-2017
Maruti Suzuki Alto 800,01-09-2017,917,Grey,Mumbai,01-09-2017
Maruti Suzuki Alto 800,01-10-2017,823,Grey,Mumbai,01-10-2017
Maruti Suzuki Alto 800,01-11-2017,941,Grey,Mumbai,01-11-2017
Maruti Suzuki Alto 800,01-12-2017,783,Grey,Mumbai,01-12-2017
Maruti Suzuki Alto K10,01-01-2017,1062,Grey,Mumbai,01-01-2017
Maruti Suzuki Alto K10,01-02-2017,568,Grey,Mumbai,01-02-2017
Maruti Suzuki Alto K10,01-03-2017,772,Grey,Mumbai,01-03-2017
Maruti Suzuki Alto K10,01-04-2017,1318,Grey,Mumbai,01-04-2017
Maruti Suzuki Alto K10,01-05-2017,1347,Grey,Mumbai,01-05-2017
Maruti Suzuki Alto K10,01-06-2017,1026,Grey,Mumbai,01-06-2017
Maruti Suzuki Alto K10,01-07-2017,892,Grey,Mumbai,01-07-2017
Maruti Suzuki Alto K10,01-08-2017,563,Grey,Mumbai,01-08-2017
Maruti Suzuki Alto K10,01-09-2017,1028,Grey,Mumbai,01-09-2017
Maruti Suzuki Alto K10,01-10-2017,920,Grey,Mumbai,01-10-2017
Maruti Suzuki Alto K10,01-11-2017,1024,Grey,Mumbai,01-11-2017
Maruti Suzuki Alto K10,01-12-2017,777,Grey,Mumbai,01-12-2017
Maruti Suzuki S-Presso,01-01-2017,1058,Grey,Mumbai,01-01-2017
Maruti Suzuki S-Presso,01-02-2017,502,Grey,Mumbai,01-02-2017
Maruti Suzuki S-Presso,01-03-2017,1358,Grey,Mumbai,01-03-2017
Maruti Suzuki S-Presso,01-04-2017,1450,Grey,Mumbai,01-04-2017
Maruti Suzuki S-Presso,01-05-2017,1395,Grey,Mumbai,01-05-2017
Maruti Suzuki S-Presso,01-06-2017,1034,Grey,Mumbai,01-06-2017
Maruti Suzuki S-Presso,01-07-2017,1151,Grey,Mumbai,01-07-2017
Maruti Suzuki S-Presso,01-08-2017,955,Grey,Mumbai,01-08-2017
Maruti Suzuki S-Presso,01-09-2017,596,Grey,Mumbai,01-09-2017
Maruti Suzuki S-Presso,01-10-2017,950,Grey,Mumbai,01-10-2017
Maruti Suzuki S-Presso,01-11-2017,849,Grey,Mumbai,01-11-2017
Maruti Suzuki S-Presso,01-12-2017,763,Grey,Mumbai,01-12-2017
Maruti Suzuki Eeco,01-01-2017,1133,Grey,Mumbai,01-01-2017
Maruti Suzuki Eeco,01-02-2017,566,Grey,Mumbai,01-02-2017
Maruti Suzuki Eeco,01-03-2017,792,Grey,Mumbai,01-03-2017
Maruti Suzuki Eeco,01-04-2017,983,Grey,Mumbai,01-04-2017
Maruti Suzuki Eeco,01-05-2017,1155,Grey,Mumbai,01-05-2017
Maruti Suzuki Eeco,01-06-2017,1097,Grey,Mumbai,01-06-2017
Maruti Suzuki Eeco,01-07-2017,1185,Grey,Mumbai,01-07-2017
Maruti Suzuki Eeco,01-08-2017,432,Grey,Mumbai,01-08-2017
Maruti Suzuki Eeco,01-09-2017,1123,Grey,Mumbai,01-09-2017
Maruti Suzuki Eeco,01-10-2017,868,Grey,Mumbai,01-10-2017
Maruti Suzuki Eeco,01-11-2017,804,Grey,Mumbai,01-11-2017
Maruti Suzuki Eeco,01-12-2017,694,Grey,Mumbai,01-12-2017
Maruti Suzuki Celerio,01-01-2017,749,Grey,Mumbai,01-01-2017
Maruti Suzuki Celerio,01-02-2017,836,Grey,Mumbai,01-02-2017
Maruti Suzuki Celerio,01-03-2017,925,Grey,Mumbai,01-03-2017
Maruti Suzuki Celerio,01-04-2017,1204,Grey,Mumbai,01-04-2017
Maruti Suzuki Celerio,01-05-2017,1351,Grey,Mumbai,01-05-2017
Maruti Suzuki Celerio,01-06-2017,1355,Grey,Mumbai,01-06-2017
Maruti Suzuki Celerio,01-07-2017,837,Grey,Mumbai,01-07-2017
Maruti Suzuki Celerio,01-08-2017,940,Grey,Mumbai,01-08-2017
Maruti Suzuki Celerio,01-09-2017,1037,Grey,Mumbai,01-09-2017
Maruti Suzuki Celerio,01-10-2017,1128,Grey,Mumbai,01-10-2017
Maruti Suzuki Celerio,01-11-2017,655,Grey,Mumbai,01-11-2017
Maruti Suzuki Celerio,01-12-2017,1088,Grey,Mumbai,01-12-2017
Maruti Suzuki Swift,01-01-2017,681,Grey,Mumbai,01-01-2017
Maruti Suzuki Swift,01-02-2017,1030,Grey,Mumbai,01-02-2017
Maruti Suzuki Swift,01-03-2017,1211,Grey,Mumbai,01-03-2017
Maruti Suzuki Swift,01-04-2017,1143,Grey,Mumbai,01-04-2017
Maruti Suzuki Swift,01-05-2017,1531,Grey,Mumbai,01-05-2017
Maruti Suzuki Swift,01-06-2017,1152,Grey,Mumbai,01-06-2017
Maruti Suzuki Swift,01-07-2017,1369,Grey,Mumbai,01-07-2017
Maruti Suzuki Swift,01-08-2017,572,Grey,Mumbai,01-08-2017
Maruti Suzuki Swift,01-09-2017,756,Grey,Mumbai,01-09-2017
Maruti Suzuki Swift,01-10-2017,1378,Grey,Mumbai,01-10-2017
Maruti Suzuki Swift,01-11-2017,1110,Grey,Mumbai,01-11-2017
Maruti Suzuki Swift,01-12-2017,1178,Grey,Mumbai,01-12-2017
Maruti Suzuki Grand Vitara,01-01-2017,631,Grey,Mumbai,01-01-2017
Maruti Suzuki Grand Vitara,01-02-2017,963,Grey,Mumbai,01-02-2017
Maruti Suzuki Grand Vitara,01-03-2017,1185,Grey,Mumbai,01-03-2017
Maruti Suzuki Grand Vitara,01-04-2017,745,Grey,Mumbai,01-04-2017
Maruti Suzuki Grand Vitara,01-05-2017,856,Grey,Mumbai,01-05-2017
Maruti Suzuki Grand Vitara,01-06-2017,936,Grey,Mumbai,01-06-2017
Maruti Suzuki Grand Vitara,01-07-2017,817,Grey,Mumbai,01-07-2017
Maruti Suzuki Grand Vitara,01-08-2017,566,Grey,Mumbai,01-08-2017
Maruti Suzuki Grand Vitara,01-09-2017,1058,Grey,Mumbai,01-09-2017
Maruti Suzuki Grand Vitara,01-10-2017,588,Grey,Mumbai,01-10-2017
Maruti Suzuki Grand Vitara,01-11-2017,1163,Grey,Mumbai,01-11-2017
Maruti Suzuki Grand Vitara,01-12-2017,869,Grey,Mumbai,01-12-2017
Maruti Suzuki XL6,01-01-2017,948,Grey,Mumbai,01-01-2017
Maruti Suzuki XL6,01-02-2017,737,Grey,Mumbai,01-02-2017
Maruti Suzuki XL6,01-03-2017,1254,Grey,Mumbai,01-03-2017
Maruti Suzuki XL6,01-04-2017,792,Grey,Mumbai,01-04-2017
Maruti Suzuki XL6,01-05-2017,801,Grey,Mumbai,01-05-2017
Maruti Suzuki XL6,01-06-2017,1078,Grey,Mumbai,01-06-2017
Maruti Suzuki XL6,01-07-2017,824,Grey,Mumbai,01-07-2017
Maruti Suzuki XL6,01-08-2017,811,Grey,Mumbai,01-08-2017
Maruti Suzuki XL6,01-09-2017,1033,Grey,Mumbai,01-09-2017
Maruti Suzuki XL6,01-10-2017,726,Grey,Mumbai,01-10-2017
Maruti Suzuki XL6,01-11-2017,762,Grey,Mumbai,01-11-2017
Maruti Suzuki XL6,01-12-2017,793,Grey,Mumbai,01-12-2017
Maruti Suzuki Brezza,01-01-2017,864,Grey,Mumbai,01-01-2017
Maruti Suzuki Brezza,01-02-2017,795,Grey,Mumbai,01-02-2017
Maruti Suzuki Brezza,01-03-2017,1313,Grey,Mumbai,01-03-2017
Maruti Suzuki Brezza,01-04-2017,1489,Grey,Mumbai,01-04-2017
Maruti Suzuki Brezza,01-05-2017,1476,Grey,Mumbai,01-05-2017
Maruti Suzuki Brezza,01-06-2017,792,Grey,Mumbai,01-06-2017
Maruti Suzuki Brezza,01-07-2017,916,Grey,Mumbai,01-07-2017
Maruti Suzuki Brezza,01-08-2017,653,Grey,Mumbai,01-08-2017
Maruti Suzuki Brezza,01-09-2017,780,Grey,Mumbai,01-09-2017
Maruti Suzuki Brezza,01-10-2017,763,Grey,Mumbai,01-10-2017
Maruti Suzuki Brezza,01-11-2017,1103,Grey,Mumbai,01-11-2017
Maruti Suzuki Brezza,01-12-2017,970,Grey,Mumbai,01-12-2017
Maruti Suzuki Dzire,01-01-2017,883,Grey,Mumbai,01-01-2017
Maruti Suzuki Dzire,01-02-2017,635,Grey,Mumbai,01-02-2017
Maruti Suzuki Dzire,01-03-2017,912,Grey,Mumbai,01-03-2017
Maruti Suzuki Dzire,01-04-2017,1023,Grey,Mumbai,01-04-2017
Maruti Suzuki Dzire,01-05-2017,977,Grey,Mumbai,01-05-2017
Maruti Suzuki Dzire,01-06-2017,1466,Grey,Mumbai,01-06-2017
Maruti Suzuki Dzire,01-07-2017,697,Grey,Mumbai,01-07-2017
Maruti Suzuki Dzire,01-08-2017,1129,Grey,Mumbai,01-08-2017
Maruti Suzuki Dzire,01-09-2017,734,Grey,Mumbai,01-09-2017
Maruti Suzuki Dzire,01-10-2017,1316,Grey,Mumbai,01-10-2017
Maruti Suzuki Dzire,01-11-2017,1129,Grey,Mumbai,01-11-2017
Maruti Suzuki Dzire,01-12-2017,1178,Grey,Mumbai,01-12-2017
Maruti Suzuki Alto 800,01-01-2018,685,Grey,Mumbai,01-01-2018
Maruti Suzuki Alto 800,01-02-2018,796,Grey,Mumbai,01-02-2018
Maruti Suzuki Alto 800,01-03-2018,924,Grey,Mumbai,01-03-2018
Maruti Suzuki Alto 800,01-04-2018,1240,Grey,Mumbai,01-04-2018
Maruti Suzuki Alto 800,01-05-2018,1542,Grey,Mumbai,01-05-2018
Maruti Suzuki Alto 800,01-06-2018,791,Grey,Mumbai,01-06-2018
Maruti Suzuki Alto 800,01-07-2018,965,Grey,Mumbai,01-07-2018
Maruti Suzuki Alto 800,01-08-2018,1129,Grey,Mumbai,01-08-2018
Maruti Suzuki Alto 800,01-09-2018,950,Grey,Mumbai,01-09-2018
Maruti Suzuki Alto 800,01-10-2018,869,Grey,Mumbai,01-10-2018
Maruti Suzuki Alto 800,01-11-2018,978,Grey,Mumbai,01-11-2018
Maruti Suzuki Alto 800,01-12-2018,816,Grey,Mumbai,01-12-2018
Maruti Suzuki Alto K10,01-01-2018,607,Grey,Mumbai,01-01-2018
Maruti Suzuki Alto K10,01-02-2018,594,Grey,Mumbai,01-02-2018
Maruti Suzuki Alto K10,01-03-2018,1211,Grey,Mumbai,01-03-2018
Maruti Suzuki Alto K10,01-04-2018,850,Grey,Mumbai,01-04-2018
Maruti Suzuki Alto K10,01-05-2018,969,Grey,Mumbai,01-05-2018
Maruti Suzuki Alto K10,01-06-2018,1075,Grey,Mumbai,01-06-2018
Maruti Suzuki Alto K10,01-07-2018,847,Grey,Mumbai,01-07-2018
Maruti Suzuki Alto K10,01-08-2018,1130,Grey,Mumbai,01-08-2018
Maruti Suzuki Alto K10,01-09-2018,832,Grey,Mumbai,01-09-2018
Maruti Suzuki Alto K10,01-10-2018,1071,Grey,Mumbai,01-10-2018
Maruti Suzuki Alto K10,01-11-2018,939,Grey,Mumbai,01-11-2018
Maruti Suzuki Alto K10,01-12-2018,724,Grey,Mumbai,01-12-2018
Maruti Suzuki S-Presso,01-01-2018,1088,Grey,Mumbai,01-01-2018
Maruti Suzuki S-Presso,01-02-2018,691,Grey,Mumbai,01-02-2018
Maruti Suzuki S-Presso,01-03-2018,743,Grey,Mumbai,01-03-2018
Maruti Suzuki S-Presso,01-04-2018,923,Grey,Mumbai,01-04-2018
Maruti Suzuki S-Presso,01-05-2018,1088,Grey,Mumbai,01-05-2018
Maruti Suzuki S-Presso,01-06-2018,996,Grey,Mumbai,01-06-2018
Maruti Suzuki S-Presso,01-07-2018,646,Grey,Mumbai,01-07-2018
Maruti Suzuki S-Presso,01-08-2018,1132,Grey,Mumbai,01-08-2018
Maruti Suzuki S-Presso,01-09-2018,838,Grey,Mumbai,01-09-2018
Maruti Suzuki S-Presso,01-10-2018,1017,Grey,Mumbai,01-10-2018
Maruti Suzuki S-Presso,01-11-2018,1209,Grey,Mumbai,01-11-2018
Maruti Suzuki S-Presso,01-12-2018,895,Grey,Mumbai,01-12-2018
Maruti Suzuki Eeco,01-01-2018,830,Grey,Mumbai,01-01-2018
Maruti Suzuki Eeco,01-02-2018,923,Grey,Mumbai,01-02-2018
Maruti Suzuki Eeco,01-03-2018,1243,Grey,Mumbai,01-03-2018
Maruti Suzuki Eeco,01-04-2018,1104,Grey,Mumbai,01-04-2018
Maruti Suzuki Eeco,01-05-2018,1175,Grey,Mumbai,01-05-2018
Maruti Suzuki Eeco,01-06-2018,1169,Grey,Mumbai,01-06-2018
Maruti Suzuki Eeco,01-07-2018,689,Grey,Mumbai,01-07-2018
Maruti Suzuki Eeco,01-08-2018,848,Grey,Mumbai,01-08-2018
Maruti Suzuki Eeco,01-09-2018,942,Grey,Mumbai,01-09-2018
Maruti Suzuki Eeco,01-10-2018,833,Grey,Mumbai,01-10-2018
Maruti Suzuki Eeco,01-11-2018,744,Grey,Mumbai,01-11-2018
Maruti Suzuki Eeco,01-12-2018,867,Grey,Mumbai,01-12-2018
Maruti Suzuki Celerio,01-01-2018,1109,Grey,Mumbai,01-01-2018
Maruti Suzuki Celerio,01-02-2018,819,Grey,Mumbai,01-02-2018
Maruti Suzuki Celerio,01-03-2018,1578,Grey,Mumbai,01-03-2018
Maruti Suzuki Celerio,01-04-2018,1684,Grey,Mumbai,01-04-2018
Maruti Suzuki Celerio,01-05-2018,1484,Grey,Mumbai,01-05-2018
Maruti Suzuki Celerio,01-06-2018,1613,Grey,Mumbai,01-06-2018
Maruti Suzuki Celerio,01-07-2018,1130,Grey,Mumbai,01-07-2018
Maruti Suzuki Celerio,01-08-2018,1326,Grey,Mumbai,01-08-2018
Maruti Suzuki Celerio,01-09-2018,1182,Grey,Mumbai,01-09-2018
Maruti Suzuki Celerio,01-10-2018,991,Grey,Mumbai,01-10-2018
Maruti Suzuki Celerio,01-11-2018,969,Grey,Mumbai,01-11-2018
Maruti Suzuki Celerio,01-12-2018,898,Grey,Mumbai,01-12-2018
Maruti Suzuki Swift,01-01-2018,822,Grey,Mumbai,01-01-2018
Maruti Suzuki Swift,01-02-2018,1186,Grey,Mumbai,01-02-2018
Maruti Suzuki Swift,01-03-2018,1500,Grey,Mumbai,01-03-2018
Maruti Suzuki Swift,01-04-2018,1700,Grey,Mumbai,01-04-2018
Maruti Suzuki Swift,01-05-2018,1573,Grey,Mumbai,01-05-2018
Maruti Suzuki Swift,01-06-2018,1077,Grey,Mumbai,01-06-2018
Maruti Suzuki Swift,01-07-2018,918,Grey,Mumbai,01-07-2018
Maruti Suzuki Swift,01-08-2018,1103,Grey,Mumbai,01-08-2018
Maruti Suzuki Swift,01-09-2018,520,Grey,Mumbai,01-09-2018
Maruti Suzuki Swift,01-10-2018,1057,Grey,Mumbai,01-10-2018
Maruti Suzuki Swift,01-11-2018,850,Grey,Mumbai,01-11-2018
Maruti Suzuki Swift,01-12-2018,1050,Grey,Mumbai,01-12-2018
Maruti Suzuki Grand Vitara,01-01-2018,1102,Grey,Mumbai,01-01-2018
Maruti Suzuki Grand Vitara,01-02-2018,505,Grey,Mumbai,01-02-2018
Maruti Suzuki Grand Vitara,01-03-2018,872,Grey,Mumbai,01-03-2018
Maruti Suzuki Grand Vitara,01-04-2018,1295,Grey,Mumbai,01-04-2018
Maruti Suzuki Grand Vitara,01-05-2018,1242,Grey,Mumbai,01-05-2018
Maruti Suzuki Grand Vitara,01-06-2018,856,Grey,Mumbai,01-06-2018
Maruti Suzuki Grand Vitara,01-07-2018,1125,Grey,Mumbai,01-07-2018
Maruti Suzuki Grand Vitara,01-08-2018,648,Grey,Mumbai,01-08-2018
Maruti Suzuki Grand Vitara,01-09-2018,385,Grey,Mumbai,01-09-2018
Maruti Suzuki Grand Vitara,01-10-2018,752,Grey,Mumbai,01-10-2018
Maruti Suzuki Grand Vitara,01-11-2018,1009,Grey,Mumbai,01-11-2018
Maruti Suzuki Grand Vitara,01-12-2018,606,Grey,Mumbai,01-12-2018
Maruti Suzuki XL6,01-01-2018,718,Grey,Mumbai,01-01-2018
Maruti Suzuki XL6,01-02-2018,553,Grey,Mumbai,01-02-2018
Maruti Suzuki XL6,01-03-2018,922,Grey,Mumbai,01-03-2018
Maruti Suzuki XL6,01-04-2018,1160,Grey,Mumbai,01-04-2018
Maruti Suzuki XL6,01-05-2018,1153,Grey,Mumbai,01-05-2018
Maruti Suzuki XL6,01-06-2018,1335,Grey,Mumbai,01-06-2018
Maruti Suzuki XL6,01-07-2018,1204,Grey,Mumbai,01-07-2018
Maruti Suzuki XL6,01-08-2018,763,Grey,Mumbai,01-08-2018
Maruti Suzuki XL6,01-09-2018,724,Grey,Mumbai,01-09-2018
Maruti Suzuki XL6,01-10-2018,637,Grey,Mumbai,01-10-2018
Maruti Suzuki XL6,01-11-2018,1202,Grey,Mumbai,01-11-2018
Maruti Suzuki XL6,01-12-2018,684,Grey,Mumbai,01-12-2018
Maruti Suzuki Brezza,01-01-2018,554,Grey,Mumbai,01-01-2018
Maruti Suzuki Brezza,01-02-2018,1029,Grey,Mumbai,01-02-2018
Maruti Suzuki Brezza,01-03-2018,1382,Grey,Mumbai,01-03-2018
Maruti Suzuki Brezza,01-04-2018,880,Grey,Mumbai,01-04-2018
Maruti Suzuki Brezza,01-05-2018,1487,Grey,Mumbai,01-05-2018
Maruti Suzuki Brezza,01-06-2018,1395,Grey,Mumbai,01-06-2018
Maruti Suzuki Brezza,01-07-2018,754,Grey,Mumbai,01-07-2018
Maruti Suzuki Brezza,01-08-2018,1061,Grey,Mumbai,01-08-2018
Maruti Suzuki Brezza,01-09-2018,497,Grey,Mumbai,01-09-2018
Maruti Suzuki Brezza,01-10-2018,742,Grey,Mumbai,01-10-2018
Maruti Suzuki Brezza,01-11-2018,1030,Grey,Mumbai,01-11-2018
Maruti Suzuki Brezza,01-12-2018,1077,Grey,Mumbai,01-12-2018
Maruti Suzuki Dzire,01-01-2018,895,Grey,Mumbai,01-01-2018
Maruti Suzuki Dzire,01-02-2018,1014,Grey,Mumbai,01-02-2018
Maruti Suzuki Dzire,01-03-2018,1366,Grey,Mumbai,01-03-2018
Maruti Suzuki Dzire,01-04-2018,1600,Grey,Mumbai,01-04-2018
Maruti Suzuki Dzire,01-05-2018,1082,Grey,Mumbai,01-05-2018
Maruti Suzuki Dzire,01-06-2018,1171,Grey,Mumbai,01-06-2018
Maruti Suzuki Dzire,01-07-2018,1169,Grey,Mumbai,01-07-2018
Maruti Suzuki Dzire,01-08-2018,1345,Grey,Mumbai,01-08-2018
Maruti Suzuki Dzire,01-09-2018,969,Grey,Mumbai,01-09-2018
Maruti Suzuki Dzire,01-10-2018,753,Grey,Mumbai,01-10-2018
Maruti Suzuki Dzire,01-11-2018,1462,Grey,Mumbai,01-11-2018
Maruti Suzuki Dzire,01-12-2018,973,Grey,Mumbai,01-12-2018
Maruti Suzuki Alto 800,01-01-2019,875,Grey,Mumbai,01-01-2019
Maruti Suzuki Alto 800,01-02-2019,604,Grey,Mumbai,01-02-2019
Maruti Suzuki Alto 800,01-03-2019,983,Grey,Mumbai,01-03-2019
Maruti Suzuki Alto 800,01-04-2019,1337,Grey,Mumbai,01-04-2019
Maruti Suzuki Alto 800,01-05-2019,918,Grey,Mumbai,01-05-2019
Maruti Suzuki Alto 800,01-06-2019,1328,Grey,Mumbai,01-06-2019
Maruti Suzuki Alto 800,01-07-2019,1261,Grey,Mumbai,01-07-2019
Maruti Suzuki Alto 800,01-08-2019,728,Grey,Mumbai,01-08-2019
Maruti Suzuki Alto 800,01-09-2019,887,Grey,Mumbai,01-09-2019
Maruti Suzuki Alto 800,01-10-2019,1030,Grey,Mumbai,01-10-2019
Maruti Suzuki Alto 800,01-11-2019,722,Grey,Mumbai,01-11-2019
Maruti Suzuki Alto 800,01-12-2019,851,Grey,Mumbai,01-12-2019
Maruti Suzuki Alto K10,01-01-2019,491,Grey,Mumbai,01-01-2019
Maruti Suzuki Alto K10,01-02-2019,841,Grey,Mumbai,01-02-2019
Maruti Suzuki Alto K10,01-03-2019,778,Grey,Mumbai,01-03-2019
Maruti Suzuki Alto K10,01-04-2019,1206,Grey,Mumbai,01-04-2019
Maruti Suzuki Alto K10,01-05-2019,1388,Grey,Mumbai,01-05-2019
Maruti Suzuki Alto K10,01-06-2019,971,Grey,Mumbai,01-06-2019
Maruti Suzuki Alto K10,01-07-2019,796,Grey,Mumbai,01-07-2019
Maruti Suzuki Alto K10,01-08-2019,1225,Grey,Mumbai,01-08-2019
Maruti Suzuki Alto K10,01-09-2019,566,Grey,Mumbai,01-09-2019
Maruti Suzuki Alto K10,01-10-2019,1211,Grey,Mumbai,01-10-2019
Maruti Suzuki Alto K10,01-11-2019,1194,Grey,Mumbai,01-11-2019
Maruti Suzuki Alto K10,01-12-2019,612,Grey,Mumbai,01-12-2019
Maruti Suzuki S-Presso,01-01-2019,690,Grey,Mumbai,01-01-2019
Maruti Suzuki S-Presso,01-02-2019,525,Grey,Mumbai,01-02-2019
Maruti Suzuki S-Presso,01-03-2019,1423,Grey,Mumbai,01-03-2019
Maruti Suzuki S-Presso,01-04-2019,855,Grey,Mumbai,01-04-2019
Maruti Suzuki S-Presso,01-05-2019,781,Grey,Mumbai,01-05-2019
Maruti Suzuki S-Presso,01-06-2019,1038,Grey,Mumbai,01-06-2019
Maruti Suzuki S-Presso,01-07-2019,1096,Grey,Mumbai,01-07-2019
Maruti Suzuki S-Presso,01-08-2019,788,Grey,Mumbai,01-08-2019
Maruti Suzuki S-Presso,01-09-2019,837,Grey,Mumbai,01-09-2019
Maruti Suzuki S-Presso,01-10-2019,872,Grey,Mumbai,01-10-2019
Maruti Suzuki S-Presso,01-11-2019,1316,Grey,Mumbai,01-11-2019
Maruti Suzuki S-Presso,01-12-2019,718,Grey,Mumbai,01-12-2019
Maruti Suzuki Eeco,01-01-2019,1146,Grey,Mumbai,01-01-2019
Maruti Suzuki Eeco,01-02-2019,944,Grey,Mumbai,01-02-2019
Maruti Suzuki Eeco,01-03-2019,1342,Grey,Mumbai,01-03-2019
Maruti Suzuki Eeco,01-04-2019,1417,Grey,Mumbai,01-04-2019
Maruti Suzuki Eeco,01-05-2019,1507,Grey,Mumbai,01-05-2019
Maruti Suzuki Eeco,01-06-2019,1197,Grey,Mumbai,01-06-2019
Maruti Suzuki Eeco,01-07-2019,979,Grey,Mumbai,01-07-2019
Maruti Suzuki Eeco,01-08-2019,742,Grey,Mumbai,01-08-2019
Maruti Suzuki Eeco,01-09-2019,1027,Grey,Mumbai,01-09-2019
Maruti Suzuki Eeco,01-10-2019,1070,Grey,Mumbai,01-10-2019
Maruti Suzuki Eeco,01-11-2019,1000,Grey,Mumbai,01-11-2019
Maruti Suzuki Eeco,01-12-2019,999,Grey,Mumbai,01-12-2019
Maruti Suzuki Celerio,01-01-2019,1216,Grey,Mumbai,01-01-2019
Maruti Suzuki Celerio,01-02-2019,708,Grey,Mumbai,01-02-2019
Maruti Suzuki Celerio,01-03-2019,1434,Grey,Mumbai,01-03-2019
Maruti Suzuki Celerio,01-04-2019,1540,Grey,Mumbai,01-04-2019
Maruti Suzuki Celerio,01-05-2019,1193,Grey,Mumbai,01-05-2019
Maruti Suzuki Celerio,01-06-2019,1114,Grey,Mumbai,01-06-2019
Maruti Suzuki Celerio,01-07-2019,912,Grey,Mumbai,01-07-2019
Maruti Suzuki Celerio,01-08-2019,1039,Grey,Mumbai,01-08-2019
Maruti Suzuki Celerio,01-09-2019,670,Grey,Mumbai,01-09-2019
Maruti Suzuki Celerio,01-10-2019,1034,Grey,Mumbai,01-10-2019
Maruti Suzuki Celerio,01-11-2019,879,Grey,Mumbai,01-11-2019
Maruti Suzuki Celerio,01-12-2019,935,Grey,Mumbai,01-12-2019
Maruti Suzuki Swift,01-01-2019,1249,Grey,Mumbai,01-01-2019
Maruti Suzuki Swift,01-02-2019,942,Grey,Mumbai,01-02-2019
Maruti Suzuki Swift,01-03-2019,1647,Grey,Mumbai,01-03-2019
Maruti Suzuki Swift,01-04-2019,1446,Grey,Mumbai,01-04-2019
Maruti Suzuki Swift,01-05-2019,1253,Grey,Mumbai,01-05-2019
Maruti Suzuki Swift,01-06-2019,1345,Grey,Mumbai,01-06-2019
Maruti Suzuki Swift,01-07-2019,1406,Grey,Mumbai,01-07-2019
Maruti Suzuki Swift,01-08-2019,803,Grey,Mumbai,01-08-2019
Maruti Suzuki Swift,01-09-2019,962,Grey,Mumbai,01-09-2019
Maruti Suzuki Swift,01-10-2019,1441,Grey,Mumbai,01-10-2019
Maruti Suzuki Swift,01-11-2019,1436,Grey,Mumbai,01-11-2019
Maruti Suzuki Swift,01-12-2019,733,Grey,Mumbai,01-12-2019
Maruti Suzuki Grand Vitara,01-01-2019,574,Grey,Mumbai,01-01-2019
Maruti Suzuki Grand Vitara,01-02-2019,1130,Grey,Mumbai,01-02-2019
Maruti Suzuki Grand Vitara,01-03-2019,1036,Grey,Mumbai,01-03-2019
Maruti Suzuki Grand Vitara,01-04-2019,1341,Grey,Mumbai,01-04-2019
Maruti Suzuki Grand Vitara,01-05-2019,830,Grey,Mumbai,01-05-2019
Maruti Suzuki Grand Vitara,01-06-2019,1381,Grey,Mumbai,01-06-2019
Maruti Suzuki Grand Vitara,01-07-2019,1174,Grey,Mumbai,01-07-2019
Maruti Suzuki Grand Vitara,01-08-2019,1025,Grey,Mumbai,01-08-2019
Maruti Suzuki Grand Vitara,01-09-2019,893,Grey,Mumbai,01-09-2019
Maruti Suzuki Grand Vitara,01-10-2019,866,Grey,Mumbai,01-10-2019
Maruti Suzuki Grand Vitara,01-11-2019,1240,Grey,Mumbai,01-11-2019
Maruti Suzuki Grand Vitara,01-12-2019,576,Grey,Mumbai,01-12-2019
Maruti Suzuki XL6,01-01-2019,639,Grey,Mumbai,01-01-2019
Maruti Suzuki XL6,01-02-2019,831,Grey,Mumbai,01-02-2019
Maruti Suzuki XL6,01-03-2019,851,Grey,Mumbai,01-03-2019
Maruti Suzuki XL6,01-04-2019,1365,Grey,Mumbai,01-04-2019
Maruti Suzuki XL6,01-05-2019,1363,Grey,Mumbai,01-05-2019
Maruti Suzuki XL6,01-06-2019,966,Grey,Mumbai,01-06-2019
Maruti Suzuki XL6,01-07-2019,1045,Grey,Mumbai,01-07-2019
Maruti Suzuki XL6,01-08-2019,707,Grey,Mumbai,01-08-2019
Maruti Suzuki XL6,01-09-2019,785,Grey,Mumbai,01-09-2019
Maruti Suzuki XL6,01-10-2019,1252,Grey,Mumbai,01-10-2019
Maruti Suzuki XL6,01-11-2019,1048,Grey,Mumbai,01-11-2019
Maruti Suzuki XL6,01-12-2019,1188,Grey,Mumbai,01-12-2019
Maruti Suzuki Brezza,01-01-2019,958,Grey,Mumbai,01-01-2019
Maruti Suzuki Brezza,01-02-2019,530,Grey,Mumbai,01-02-2019
Maruti Suzuki Brezza,01-03-2019,1230,Grey,Mumbai,01-03-2019
Maruti Suzuki Brezza,01-04-2019,986,Grey,Mumbai,01-04-2019
Maruti Suzuki Brezza,01-05-2019,1247,Grey,Mumbai,01-05-2019
Maruti Suzuki Brezza,01-06-2019,1151,Grey,Mumbai,01-06-2019
